,albert,OIE,spacy,albert,OIE,spacy,albert,OIE,spacy,albert,OIE,spacy,albert,OIE,spacy,albert,OIE,spacy,albert,OIE,spacy,albert,OIE,spacy,albert,OIE,spacy,albert,OIE,spacy,albert,OIE,spacy,albert,OIE,spacy,albert,OIE,spacy,albert,OIE,spacy,albert,OIE,spacy,albert,OIE,spacy,albert,OIE,spacy,albert,OIE,spacy,albert,OIE,spacy,albert,OIE,spacy,albert,OIE,spacy,albert,OIE,spacy,albert,OIE,spacy,albert,OIE,spacy,albert,OIE,spacy,albert,OIE,spacy,albert,OIE,spacy,albert,OIE,spacy,albert,OIE,spacy,albert,OIE,spacy,albert,OIE,spacy,albert,OIE,spacy,albert,OIE,spacy,albert,OIE,spacy,albert,OIE,spacy,albert,OIE,spacy,albert,OIE,spacy,albert,OIE,spacy,albert,OIE,spacy,albert,OIE,spacy
,GROUP A - Average assortativity,GROUP A - Average assortativity,GROUP A - Average assortativity,GROUP A - Average closeness,GROUP A - Average closeness,GROUP A - Average closeness,GROUP A - Average degree,GROUP A - Average degree,GROUP A - Average degree,GROUP A - Average degree centrality,GROUP A - Average degree centrality,GROUP A - Average degree centrality,GROUP A - Average degree connectivity,GROUP A - Average degree connectivity,GROUP A - Average degree connectivity,GROUP A - Average node connectivity,GROUP A - Average node connectivity,GROUP A - Average node connectivity,GROUP A - Centrality entropy,GROUP A - Centrality entropy,GROUP A - Centrality entropy,GROUP A - Closeness entropy,GROUP A - Closeness entropy,GROUP A - Closeness entropy,GROUP A - Number of components,GROUP A - Number of components,GROUP A - Number of components,GROUP A - Number of strong components,GROUP A - Number of strong components,GROUP A - Number of strong components,GROUP A - Shortest path,GROUP A - Shortest path,GROUP A - Shortest path,GROUP A - Sparseness,GROUP A - Sparseness,GROUP A - Sparseness,GROUP A - Total edges,GROUP A - Total edges,GROUP A - Total edges,GROUP A - Total nodes,GROUP A - Total nodes,GROUP A - Total nodes,GROUP B - Attribute richness,GROUP B - Attribute richness,GROUP B - Attribute richness,GROUP B - Average population,GROUP B - Average population,GROUP B - Average population,GROUP B - Relationship richness,GROUP B - Relationship richness,GROUP B - Relationship richness,GROUP B - Total axioms,GROUP B - Total axioms,GROUP B - Total axioms,GROUP B - Total classes,GROUP B - Total classes,GROUP B - Total classes,GROUP B - Total properties,GROUP B - Total properties,GROUP B - Total properties,GROUP C - Average claims per source,GROUP C - Average claims per source,GROUP C - Average claims per source,GROUP C - Average mentions per claim,GROUP C - Average mentions per claim,GROUP C - Average mentions per claim,GROUP C - Average perspectives per claim,GROUP C - Average perspectives per claim,GROUP C - Average perspectives per claim,GROUP C - Average perspectives per source,GROUP C - Average perspectives per source,GROUP C - Average perspectives per source,GROUP C - Average turns per interaction,GROUP C - Average turns per interaction,GROUP C - Average turns per interaction,GROUP C - Ratio claim to triples,GROUP C - Ratio claim to triples,GROUP C - Ratio claim to triples,GROUP C - Ratio conflicts to claims,GROUP C - Ratio conflicts to claims,GROUP C - Ratio conflicts to claims,GROUP C - Ratio conflicts to triples,GROUP C - Ratio conflicts to triples,GROUP C - Ratio conflicts to triples,GROUP C - Ratio mentions to claims,GROUP C - Ratio mentions to claims,GROUP C - Ratio mentions to claims,GROUP C - Ratio perspectives to claims,GROUP C - Ratio perspectives to claims,GROUP C - Ratio perspectives to claims,GROUP C - Ratio perspectives to triples,GROUP C - Ratio perspectives to triples,GROUP C - Ratio perspectives to triples,GROUP C - Total claims,GROUP C - Total claims,GROUP C - Total claims,GROUP C - Total conflicts,GROUP C - Total conflicts,GROUP C - Total conflicts,GROUP C - Total interactions,GROUP C - Total interactions,GROUP C - Total interactions,GROUP C - Total mentions,GROUP C - Total mentions,GROUP C - Total mentions,GROUP C - Total perspectives,GROUP C - Total perspectives,GROUP C - Total perspectives,GROUP C - Total sources,GROUP C - Total sources,GROUP C - Total sources,GROUP C - Total triples,GROUP C - Total triples,GROUP C - Total triples,GROUP C - Total utterances,GROUP C - Total utterances,GROUP C - Total utterances,GROUP C - Total world instances,GROUP C - Total world instances,GROUP C - Total world instances
216,-0.20921249327968772,-0.20032787057564969,-0.24977232483681144,0.005264693785526326,0.012087442670155359,0.005835960990615049,4.144444444444445,4.405566600397615,4.197183098591549,0.005764178643177252,0.004383648358604591,0.005381003972553268,1.2316986832611831,2.6085677803420544,1.2800201576770078,0.0,0.0,0.0,8.482480282927654,8.81250407242441,8.60831130711434,7.49109765248309,8.767031318687504,7.795172165169896,3.0,3.0,3.0,-0.20921249327968772,-0.20032787057564969,-0.24977232483681144,2.066852777091595,2.1756204077245904,2.1010653941733266,0.002827932098765432,0.002154073570505397,0.002642791916204479,1492.0,2216.0,1639.0,720.0,1006.0,781.0,0.11224489795918367,0.11224489795918367,0.11224489795918367,0.19413919413919414,0.8021978021978022,0.3516483516483517,0.259946949602122,0.259946949602122,0.259946949602122,613.0,1128.0,719.0,273.0,273.0,273.0,98.0,98.0,98.0,2.0,20.0,3.0,1.0,1.0,1.0,2.0,13.65,1.3333333333333333,2.0,20.0,3.0,1.0,5.0,5.0,0.0020107238605898124,0.01895306859205776,0.004881025015253203,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.11904761904761904,0.625,0.6666666666666666,0.9523809523809523,0.75,0.0013404825737265416,0.018050541516245487,0.0036607687614399025,3.0,42.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,2.0,40.0,6.0,1.0,2.0,2.0,1492.0,2216.0,1639.0,1.0,5.0,5.0,5.0,35.0,12.0
223,-0.20267024246079576,-0.23746172715845898,-0.19397964593434036,0.00547034601174386,0.007050759298588289,0.0051977034836096685,4.165745856353591,4.262051915945612,4.175595238095238,0.005761750838663335,0.005274816727655462,0.006222943722943723,1.2642172514410084,1.3905653747433724,1.1998801793444651,0.0,0.0,0.0,8.48823896403043,8.647188541073648,8.37432061272198,7.567219185151921,8.086294024048888,7.17110906467018,3.0,3.0,3.0,-0.20267024246079576,-0.23746172715845898,-0.19397964593434036,2.0684331880614404,2.115130639927576,2.028824808855066,0.0028253868929519854,0.0025898383604718855,0.003049266581632653,1508.0,1724.0,1403.0,724.0,809.0,672.0,0.11224489795918367,0.11224489795918367,0.11224489795918367,0.20512820512820512,0.40293040293040294,0.09523809523809523,0.259946949602122,0.259946949602122,0.259946949602122,627.0,782.0,556.0,273.0,273.0,273.0,98.0,98.0,98.0,3.0,5.5,0.0,1.0,1.0909090909090908,0.0,3.0,3.1818181818181817,0.0,3.0,5.5,0.0,1.0,5.0,0.0,0.002652519893899204,0.0075406032482598605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.38461538461538464,0.0,0.75,0.8461538461538461,0.0,0.001989389920424403,0.0063805104408352666,0.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,3.0,11.0,0.0,1.0,2.0,0.0,1508.0,1724.0,1403.0,1.0,5.0,0.0,5.0,14.0,0.0
269,-0.1696614737553665,-0.16981279303629707,-0.2249712113649382,0.006683947724244685,0.008813015340362476,0.005391577478646661,4.229381443298969,4.290697674418604,4.180574555403557,0.005457266378450282,0.004994991471965779,0.005726814459456927,1.4915506887988008,2.002161303859239,1.2473880884277602,0.0,0.0,0.0,8.573445844803716,8.682464516239992,8.510990824168502,7.964500751371284,8.312015406805852,7.5640699412886505,3.0,3.0,3.0,-0.1696614737553665,-0.16981279303629707,-0.2249712113649382,2.097043424699723,2.1325674798072956,2.07193633132437,0.002681940163673079,0.002459437533802055,0.0028089624804205396,1641.0,1845.0,1528.0,776.0,860.0,731.0,0.11224489795918367,0.11224489795918367,0.11224489795918367,0.3076923076923077,0.5018315018315018,0.24175824175824176,0.259946949602122,0.259946949602122,0.259946949602122,722.0,867.0,639.0,273.0,273.0,273.0,98.0,98.0,98.0,8.0,9.5,1.5,1.125,1.0,1.0,9.0,9.842105263157896,1.6666666666666667,9.0,9.5,1.5,2.0,3.0,2.0,0.005484460694698354,0.011382113821138212,0.0032722513089005235,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.14285714285714285,0.4,1.0,0.9047619047619048,0.6,0.005484460694698354,0.010298102981029811,0.001963350785340314,9.0,21.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,9.0,19.0,3.0,1.0,2.0,2.0,1641.0,1845.0,1528.0,2.0,3.0,2.0,10.0,26.0,6.0
283,-0.1939796459343403,-0.18764946410514824,-0.24587973256106843,0.0051977034836096685,0.007985947425049022,0.005360741697306796,4.175595238095238,4.319004524886878,4.16578947368421,0.006222943722943723,0.004891284852646521,0.0054885236807433605,1.1998801793444651,1.869626960520626,1.246899635452267,0.0,0.0,0.0,8.37432061272198,8.724710443614821,8.572382332798401,7.171109064670178,8.34144910536265,7.647304039206441,3.0,3.0,3.0,-0.1939796459343403,-0.18764946410514824,-0.24587973256106843,2.028824808855066,2.1433902217738403,2.0913836128239645,0.003049266581632653,0.002407045310292582,0.0026956371191135735,1403.0,1909.0,1583.0,672.0,884.0,760.0,0.11224489795918367,0.11224489795918367,0.11224489795918367,0.09523809523809523,0.575091575091575,0.2967032967032967,0.259946949602122,0.259946949602122,0.259946949602122,556.0,913.0,677.0,273.0,273.0,273.0,98.0,98.0,98.0,0.0,11.0,2.0,0.0,1.0,1.0,0.0,8.090909090909092,1.0,0.0,11.0,2.0,0.0,4.0,4.0,0.0,0.012572027239392353,0.003790271636133923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.6666666666666666,0.0,0.9166666666666666,0.6666666666666666,0.0,0.011524358302776323,0.002526847757422615,0.0,24.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,22.0,4.0,0.0,2.0,2.0,1403.0,1909.0,1583.0,0.0,4.0,4.0,0.0,26.0,10.0
284,-0.22250165177751707,-0.16947130377640632,-0.2543160740392668,0.005371412532944946,0.01006592841330342,0.005562996036213666,4.163710777626194,4.367647058823529,4.195058517555267,0.005688129477631414,0.004592688810539989,0.005462315778066753,1.2356152885313867,2.5247686868634602,1.2611482651144548,0.0,0.0,0.0,8.513841274930924,8.77488536533302,8.590846591196831,7.586592461971563,8.510767920791158,7.736485452951079,3.0,3.0,3.0,-0.22250165177751707,-0.16947130377640632,-0.2543160740392668,2.074899535217422,2.161167595795764,2.095362983049762,0.0027917936157263595,0.0022564172727914697,0.002683639942437868,1526.0,2079.0,1613.0,733.0,952.0,769.0,0.11224489795918367,0.11224489795918367,0.11224489795918367,0.23076923076923078,0.7032967032967034,0.32967032967032966,0.259946949602122,0.259946949602122,0.259946949602122,638.0,1033.0,702.0,273.0,273.0,273.0,98.0,98.0,98.0,3.0,16.0,2.5,1.0,1.0,1.0,1.6666666666666667,16.0625,1.0,3.0,16.0,2.5,2.0,5.0,5.0,0.002621231979030144,0.016354016354016353,0.0043397396156230625,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.14705882352941177,0.7142857142857143,0.75,0.9411764705882353,0.7142857142857143,0.001965923984272608,0.015392015392015393,0.0030998140111593306,4.0,34.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,3.0,32.0,5.0,1.0,2.0,2.0,1526.0,2079.0,1613.0,2.0,5.0,5.0,5.0,31.0,10.0
300,-0.16654141229606736,-0.22187203038645248,-0.2286517192086166,0.007479666728039826,0.0070814081559385945,0.005351744864358083,4.295454545454546,4.2700729927007295,4.1830790568654646,0.005430410297666935,0.005201063328502717,0.005809832023424256,1.611380526039617,1.439185739915667,1.230405001070743,0.0,0.0,0.0,8.594831274631556,8.662607628646432,8.490462214547843,8.043887678042585,8.09881837290039,7.512549755862435,3.0,3.0,3.0,-0.16654141229606736,-0.22187203038645248,-0.2286517192086166,2.1020347935840893,2.1195222075068627,2.0651725008148456,0.002665544332210999,0.0025529685474274958,0.0028489480437287554,1701.0,1755.0,1508.0,792.0,822.0,721.0,0.11224489795918367,0.11224489795918367,0.11224489795918367,0.37362637362637363,0.4358974358974359,0.2271062271062271,0.259946949602122,0.259946949602122,0.259946949602122,769.0,804.0,627.0,273.0,273.0,273.0,98.0,98.0,98.0,13.0,7.0,1.0,1.0,1.0,1.0,11.153846153846153,4.142857142857143,1.0,13.0,7.0,1.0,2.0,5.0,2.0,0.00823045267489712,0.009116809116809116,0.002652519893899204,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.3125,0.5,0.9285714285714286,0.875,0.5,0.007642563198118754,0.007977207977207978,0.001326259946949602,14.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,2.0,13.0,14.0,2.0,1.0,2.0,2.0,1701.0,1755.0,1508.0,2.0,5.0,2.0,10.0,14.0,4.0
318,-0.18765432771016088,-0.18996759736132227,-0.19397964593434028,0.006115890961850864,0.00647746783570593,0.0051977034836096685,4.202127659574468,4.234536082474227,4.175595238095238,0.00559537637759583,0.005463917525773196,0.006222943722943723,1.363596738663228,1.4458304674572109,1.1998801793444651,0.0,0.0,0.0,8.538136945126373,8.57783666977777,8.37432061272198,7.804268617965034,7.915699417017303,7.171109064670179,3.0,3.0,3.0,-0.18765432771016088,-0.18996759736132227,-0.19397964593434028,2.0849160901792483,2.0965540841118298,2.028824808855066,0.002746222838388411,0.0026786188755446912,0.003049266581632653,1580.0,1643.0,1403.0,752.0,776.0,672.0,0.11224489795918367,0.11224489795918367,0.11224489795918367,0.26373626373626374,0.3333333333333333,0.09523809523809523,0.259946949602122,0.259946949602122,0.259946949602122,679.0,723.0,556.0,273.0,273.0,273.0,98.0,98.0,98.0,5.0,4.5,0.0,1.2,1.0,0.0,5.0,5.666666666666667,0.0,5.0,4.5,0.0,2.0,3.0,0.0,0.0037974683544303796,0.006695069993913573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2727272727272727,0.0,0.8333333333333334,0.8181818181818182,0.0,0.0031645569620253164,0.005477784540474742,0.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,5.0,9.0,0.0,1.0,2.0,0.0,1580.0,1643.0,1403.0,2.0,3.0,0.0,9.0,10.0,0.0
371,-0.18475466592780057,-0.2154314498365667,-0.22671615773723247,0.005733900512809884,0.007512388998638576,0.005305634768036491,4.172506738544475,4.269554753309266,4.165517241379311,0.005630913277387954,0.005144041871456947,0.0057534768527338544,1.310788672244198,1.497595720188011,1.2287234910683187,0.0,0.0,0.0,8.520220696087334,8.669451661506121,8.496531614118997,7.711224398376253,8.18957202566726,7.51121175282889,3.0,3.0,3.0,-0.18475466592780057,-0.2154314498365667,-0.22671615773723247,2.0810821202928094,2.1246771295551783,2.0685263976246566,0.0027644379218401496,0.0025269310024747995,0.002823305588585018,1548.0,1774.0,1510.0,742.0,831.0,725.0,0.11224489795918367,0.11224489795918367,0.11224489795918367,0.23443223443223443,0.4468864468864469,0.2271062271062271,0.259946949602122,0.259946949602122,0.259946949602122,652.0,815.0,626.0,273.0,273.0,273.0,98.0,98.0,98.0,5.0,7.5,1.0,1.0,1.0,1.0,5.0,4.6,1.0,5.0,7.5,1.0,1.0,4.0,2.0,0.003875968992248062,0.009582863585118376,0.0026490066225165563,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.23529411764705882,0.5,0.8333333333333334,0.8823529411764706,0.5,0.003229974160206718,0.008455467869222097,0.0013245033112582781,6.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,5.0,15.0,2.0,1.0,2.0,2.0,1548.0,1774.0,1510.0,1.0,4.0,2.0,7.0,17.0,5.0
396,-0.21021935701552516,-0.20677148085844171,-0.21169653793633325,0.005125706112845627,0.006927770710116061,0.005190811452246009,4.138222849083216,4.28811524609844,4.15625,0.005844947526953695,0.005153984670791395,0.005912162162162163,1.2120696182050201,1.5372650773089211,1.2140908885937294,0.0,0.0,0.0,8.459693543069395,8.676311868414189,8.449512231785299,7.378508014977382,8.128397237933907,7.3762205751895475,3.0,3.0,3.0,-0.21021935701552516,-0.20677148085844171,-0.21169653793633325,2.0587040074569516,2.1230348657289277,2.054426733617485,0.00286662913458038,0.0025321052790864243,0.0028974044421487604,1467.0,1786.0,1463.0,709.0,833.0,704.0,0.11224489795918367,0.11224489795918367,0.11224489795918367,0.17582417582417584,0.46886446886446886,0.1684981684981685,0.259946949602122,0.259946949602122,0.259946949602122,596.0,828.0,593.0,273.0,273.0,273.0,98.0,98.0,98.0,1.0,7.5,1.0,1.0,1.0,1.0,1.0,4.733333333333333,1.0,1.0,7.5,1.0,1.0,5.0,1.0,0.0013633265167007499,0.009518477043673012,0.001367053998632946,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.29411764705882354,0.5,0.5,0.8823529411764706,0.5,0.0006816632583503749,0.0083986562150056,0.000683526999316473,2.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,15.0,1.0,1.0,2.0,1.0,1467.0,1786.0,1463.0,1.0,5.0,1.0,3.0,18.0,2.0
